Rate,Rate_Accel,Rate_CV,Entropy,Ent_Change,Ent_MA,Size_Std,SizeStd_Change,SizeStd_MA,Label
286.0,-106.0,0.16546398,3.1073694,-0.61821353,3.4398432,81.85736,-516.45953,327.52356,1
24728.0,4873.0,0.08048924,1.8141692,0.009913003,1.9262031,17.857363,-1.459519,71.523544,1
23406.0,2028.0,0.05933645,2.493065,0.07077823,2.4611745,17.857363,-4.959519,71.523544,1
18396.0,3619.9998,0.3260835,2.1406,0.08191252,2.1420455,17.857363,7.040481,71.523544,1
21967.0,3451.9998,0.067897364,2.5578468,0.08208965,2.3789654,17.857363,-6.709519,71.523544,1
17695.0,-1354.0,0.08814899,2.5362952,-0.01522731,2.5227938,17.857363,0.540481,71.523544,1
2973.0,980.0076,0.6708155,-17.027327,-1.8970183,-16.954262,3708519200.0,366949020.0,3706858500.0,1
23199.0,3603.0,0.08245077,0.018173495,-0.053968295,0.041713167,17.857363,-29.209518,71.523544,1
20048.0,-614.0,0.034872785,1.6168501,-0.016644657,1.6155466,17.857363,6.540481,71.523544,1
19389.0,3919.9998,0.12833685,0.9924143,-0.009016512,1.0024532,17.857363,0.040480983,71.523544,1
63.999996,34.0,0.5533745,3.3196137,-0.2832964,3.2374616,337.85736,271.79047,199.52354,1
27579.0,-619.0,0.024670446,2.7619996,-0.059876382,2.688231,17.857363,-3.959519,71.523544,1
6607.0,-161.0,0.24914758,1.2150958,0.026173819,1.2518753,17.857363,5.540481,71.523544,1
27218.998,520.0,0.03256557,0.02086238,-0.0030248628,0.02341311,17.857363,1.040481,71.523544,1
10135.0,6142.0,0.43484175,1.5836604,-0.050109692,1.5957888,17.857363,6.790481,71.523544,1
23571.998,3766.0,0.067104205,2.303169,0.002746994,2.369287,17.857363,-5.959519,71.523544,1
23401.0,7384.9995,0.14885943,0.021967212,-0.005451502,0.024529386,17.857363,-5.209519,71.523544,1
180.0,22.0,0.48803854,3.8082473,0.13961525,3.2684135,529.85736,-196.70952,327.52356,1
16327.0,-247.00002,0.14877453,2.3201392,0.0040589315,2.3401585,17.857363,-1.709519,71.523544,1
16745.0,-593.0,0.11545395,0.059917253,0.011885509,0.05104773,17.857363,1.040481,71.523544,1
20680.0,11833.0,0.3365934,1.0495708,0.07708056,0.90950626,17.857363,-70.95952,71.523544,1
10604.0,-12239.0,0.2755239,0.036448758,0.023121653,0.02288716,17.857363,1.540481,-56.476456,1
19355.0,-2279.0002,0.11991428,2.6285532,-0.046985894,2.4671102,17.857363,-8.209519,71.523544,1
19351.0,5837.9995,0.15804097,2.1056383,-0.10194225,2.1757836,17.857363,0.040480983,71.523544,1
25067.0,-1990.9999,0.05299607,2.364607,0.053658586,2.4418588,17.857363,4.790481,71.523544,1
175.0,-48.000004,0.39722225,3.8701026,0.28907925,3.97967,1233.8574,325.54047,775.52356,1
22140.0,-515.0,0.07807598,2.1571686,0.014820755,2.1889591,17.857363,-6.959519,71.523544,1
22937.0,240.0,0.07088842,2.5964572,-0.026277501,2.6029763,17.857363,2.040481,71.523544,1
18229.0,-1028.0,0.09090845,2.2587044,-0.025988817,2.1817746,17.857363,-2.959519,71.523544,1
20376.0,-1330.0,0.09156845,2.257747,-0.06203378,2.2784824,17.857363,-4.459519,71.523544,1
25186.0,-1653.0,0.060211744,2.6463687,-0.07089143,2.5754957,17.857363,-1.709519,71.523544,1
24219.0,3526.0,0.21640061,2.5713794,0.037916236,2.454801,17.857363,-21.959518,71.523544,1
17677.0,-4277.0,0.11469637,1.945452,0.004571662,1.9133352,17.857363,-17.459518,71.523544,1
14594.0,-5247.0,0.13983059,1.7296054,-0.045898646,1.7669991,17.857363,10.040481,71.523544,1
20948.0,-1200.0,0.12213196,2.7910078,-0.054521814,2.7378125,17.857363,2.040481,71.523544,1
18318.0,1002.99994,0.061278246,1.9454339,0.11211321,1.8471073,17.857363,-0.959519,71.523544,1
18170.0,-1379.0,0.2318091,2.5792072,0.049786538,2.2694178,17.857363,18.290482,71.523544,1
24299.0,1333.0,0.2416521,2.2918308,-0.09774166,2.253058,17.857363,-23.209518,71.523544,1
468.0,-239.00002,0.26132566,0.36940363,-0.044000246,0.47759193,145.85736,-102.95952,199.52354,1
19145.0,784.99994,0.046926282,1.9457328,-0.09718736,1.9473714,17.857363,-7.959519,71.523544,1
267.0,-138.0,0.18842624,2.7880259,-0.46883103,3.3823483,785.85736,-252.95952,1031.5236,1
14001.0,5504.0,0.25117525,0.058784287,0.044786382,0.019821096,81.85736,86.04048,71.523544,1
11638.0,-2983.0002,0.15710703,1.9164464,-0.038954016,1.8019994,17.857363,-2.209519,71.523544,1
10997.0,987.0,0.13029495,1.89698,-0.1586501,1.578525,17.857363,-2.709519,71.523544,1
20699.0,3772.0,0.13243288,1.9770963,0.1345786,2.1709442,17.857363,-10.709519,71.523544,1
10145.0,-3464.0,0.16522112,0.010694305,0.003385503,0.014865328,17.857363,2.040481,71.523544,1
22782.0,1722.0001,0.10786201,1.6022689,0.031428237,1.5708379,17.857363,0.790481,71.523544,1
11223.0,3510.9998,0.3138991,0.05038814,-0.0068936734,0.049993444,17.857363,-7.459519,71.523544,1
21541.0,1715.0,0.09976902,2.3455322,-0.055887006,1.923755,17.857363,5.040481,71.523544,1
24991.998,5378.0,0.19637577,2.7692363,0.00923316,2.6422849,17.857363,-0.959519,71.523544,1
18738.0,-1468.0,0.06412664,2.748,-0.017244086,2.7497065,17.857363,4.040481,71.523544,1
4043.0,-11167.0,0.43981513,0.105871476,0.05619781,0.06463711,17.857363,1.040481,71.523544,1
20434.0,-2147.0,0.103011206,1.9471996,0.10944162,1.8779849,17.857363,1.290481,71.523544,1
14672.0,-5391.0,0.1933958,1.4288676,0.4903679,1.1563829,17.857363,-3.209519,71.523544,1
702.0,47.0,0.13773501,0.28602627,0.17376362,0.32331842,81.85736,14.540481,135.52354,1
22833.0,-2696.0002,0.073280595,2.6936529,0.029637065,2.6926246,81.85736,34.79048,71.523544,1
19261.0,2079.0,0.07912386,1.3287742,0.14605798,1.1998252,17.857363,-5.209519,71.523544,1
19833.0,1957.0,0.16344361,2.0169504,-0.060799308,2.2000508,17.857363,-4.709519,71.523544,1
18482.0,-501.0,0.07080847,1.9379647,-0.012722205,2.0279999,17.857363,-9.209519,71.523544,1
21971.0,-2980.0,0.05720726,0.024918357,0.010072394,0.013254572,17.857363,0.040480983,71.523544,1
21535.0,2727.0,0.088380866,0.022475043,-0.0052734776,0.023158003,17.857363,0.040480983,71.523544,1
18093.0,-125.999985,0.11686038,0.021999637,-0.007062785,0.028733183,17.857363,4.290481,71.523544,1
12819.0,5500.9995,0.2117345,2.0116518,1.8651844,0.45728582,17.857363,-33.70952,71.523544,1
20374.0,-135.0,0.07702742,1.888336,0.2408231,1.7870115,17.857363,0.790481,71.523544,1
9.999994,-8.999998,0.32969022,2.0464394,0.46846217,1.8854989,81.85736,-48.45952,71.523544,1
17552.0,4683.0,0.12520172,1.9706042,0.171189,1.7166504,17.857363,3.790481,71.523544,1
23500.0,-147.0,0.028183589,1.8450801,-0.60350394,2.3320913,17.857363,-4.709519,71.523544,1
15138.0,-973.0,0.15148759,1.9935701,0.04171191,1.9807914,17.857363,6.540481,71.523544,1
20552.0,-1831.9999,0.055616442,2.6522114,0.032525335,2.6351066,17.857363,-1.459519,71.523544,1
101.99999,-53.999996,0.5567512,2.2710187,0.57843333,2.48629,17.857363,-8.209519,135.52354,1
286.0,60.0,0.19976787,3.303013,-0.21401934,3.5654156,273.85736,-38.95952,391.52356,1
16922.0,3427.0,0.14951128,1.900419,0.020530084,1.8983167,17.857363,1.790481,71.523544,1
14136.0,693.0,0.34035185,1.0306833,-0.06888743,1.0283512,81.85736,18.040482,71.523544,1
19750.0,2294.0,0.08750598,2.6454628,0.063792795,2.5292726,17.857363,-10.209519,71.523544,1
16222.0,2109.0,0.066261135,2.6914194,0.044445,2.6867828,17.857363,-2.209519,71.523544,1
45.999996,32.0,0.42310047,3.5454376,0.45236847,3.4955418,273.85736,200.04048,199.52354,1
24206.998,1573.0001,0.16718526,2.6693494,0.03134161,2.6361656,17.857363,-6.459519,71.523544,1
21941.0,2290.0,0.057546366,2.4824455,-0.04322276,2.4407482,17.857363,-0.959519,71.523544,1
19255.0,913.0,0.107527606,2.5077493,0.10490171,2.4364772,17.857363,-4.959519,71.523544,1
9778.0,-5776.0,0.29555577,1.714175,-0.05127324,1.8910612,17.857363,0.540481,71.523544,1
20477.0,1601.0,0.08721054,1.8526156,-0.10329356,2.0530534,17.857363,-0.45951903,71.523544,1
26775.0,4279.0,0.083121456,0.016511241,0.010239538,0.012965608,17.857363,0.540481,71.523544,1
17450.0,-1815.0,0.09795272,2.2678359,0.13764493,2.2152562,17.857363,0.540481,-56.476456,1
-2399.105,200.00002,-0.999401,-17.224737,2.0300372,-17.396685,3708519400.0,366949060.0,3706858500.0,1
18758.0,-1390.0,0.3588974,1.8241751,-0.10943306,1.744789,17.857363,-24.459518,71.523544,1
21847.0,3242.9998,0.12185125,2.725522,-0.059532985,2.7405794,81.85736,41.54048,71.523544,1
16894.0,-8482.0,0.22004941,1.885669,-0.2482697,2.0003457,17.857363,-6.959519,71.523544,1
21506.0,-2050.0,0.03639763,0.025794307,0.008751488,0.025853563,17.857363,1.040481,71.523544,1
14699.0,-5297.0,0.16370676,2.604153,-0.21382368,2.7547965,17.857363,4.040481,71.523544,1
23712.0,633.0,0.101944745,2.5531046,-0.08197195,2.6849298,17.857363,-2.709519,71.523544,1
18688.0,-2485.0,0.06378305,2.7360017,-0.04598678,2.6900811,17.857363,-1.459519,71.523544,1
3095.0,868.9925,0.69636816,-18.747765,1.8579403,-18.457315,3708519200.0,366949020.0,3706858500.0,1
17757.0,-1311.9999,0.11017248,2.4653866,0.5454275,2.3872666,17.857363,1.540481,71.523544,1
22166.0,-354.0,0.03398308,1.8982008,-0.12843163,2.0421624,17.857363,2.540481,71.523544,1
22962.0,-265.0,0.112452775,2.7332425,0.041490562,1.9851879,17.857363,9.540481,71.523544,1
885.0,-305.00003,0.21556859,2.973893,-0.0035338604,3.022585,593.85736,-37.20952,583.52356,1
983.0,80.0,0.10075785,2.7982407,-0.42131552,3.052363,593.85736,-13.209519,583.52356,1
21270.0,2387.0,0.12288559,0.017957488,-0.02299507,0.032605577,17.857363,-8.959519,71.523544,1
20928.0,-1517.0,0.06391014,2.2956603,-0.008635467,2.2236967,17.857363,-24.959518,71.523544,1
20704.0,77.0,0.041874774,2.8181193,0.10535741,2.5536513,17.857363,1.790481,71.523544,1
18150.0,-895.0,0.07899944,2.7201774,-0.014658023,2.7005978,17.857363,-0.709519,71.523544,1
10294.0,-6693.0,0.26280245,1.9630811,-0.32921594,2.3312817,17.857363,2.790481,71.523544,1
12962.0,-8530.0,0.6627614,0.07441882,0.04910954,1.0521821,81.85736,92.54048,199.52354,1
16959.0,-1990.0,0.057969574,2.1972477,-0.015557144,2.3669033,17.857363,-31.959518,71.523544,1
111.99999,23.0,0.18491824,3.8649821,0.53654855,3.5784924,337.85736,273.79047,135.52354,1
17235.0,580.0,0.067967355,2.2644794,0.10189039,2.233727,17.857363,2.540481,71.523544,1
24268.0,7137.0,0.14670528,1.586364,-0.31663626,1.8627537,17.857363,-2.709519,71.523544,1
12602.0,-339.0,0.103958726,2.0612252,0.002930416,2.1014256,17.857363,8.790481,71.523544,1
22302.0,17.0,0.12391165,2.6753752,0.1413106,2.6364403,17.857363,-1.209519,71.523544,1
20552.0,608.0,0.06693252,1.6544831,-0.035295624,1.6513609,17.857363,-6.459519,71.523544,1
17497.0,1382.0,0.16111149,2.0588553,-0.037118413,2.0290527,81.85736,3.540481,71.523544,1
27670.0,-1366.9999,0.04998335,2.5288227,0.053289253,2.4080834,17.857363,20.540482,71.523544,1
14283.0,-2221.0002,0.181614,0.10889701,-0.000490924,0.1967539,81.85736,31.790482,71.523544,1
16401.0,-7334.0,0.19602166,2.20206,0.20304292,2.1912723,17.857363,-4.459519,71.523544,1
12901.0,-4396.0,0.13793306,2.4138353,-0.069209814,2.3991208,17.857363,-13.709519,71.523544,1
21271.0,-56.000004,0.13416936,2.6693952,0.25388932,2.6050825,17.857363,15.790481,71.523544,1
10106.0,-1147.0,0.15719996,1.9382827,0.258873,1.8504308,17.857363,0.790481,71.523544,1
18069.0,1175.0,0.07894374,2.0325139,0.47819385,1.6472725,17.857363,-1.459519,71.523544,1
14647.0,-2597.0002,0.15458876,2.2895548,0.023023464,2.3716164,17.857363,-1.209519,71.523544,1
11943.0,-693.0,0.033213235,2.2340262,0.2179752,2.0323396,17.857363,5.290481,71.523544,1
23204.0,-855.0,0.10317247,1.9533427,0.04561993,1.9620074,17.857363,-0.959519,71.523544,1
68.99999,-10886.0,0.5639128,4.5100813,4.443194,0.9530558,337.85736,375.29047,71.523544,1
1382.0,76.999985,0.8522419,-17.821814,-2.9008214,-17.363356,3708519200.0,366949000.0,3706858500.0,1
20083.0,2019.0001,0.109601915,2.1710236,-0.11284635,2.199686,17.857363,-3.709519,71.523544,1
20248.0,1182.0001,0.11214773,2.6079485,0.060810227,2.5919194,17.857363,1.540481,71.523544,1
15423.999,-3079.0,0.11442065,1.5784657,-1.0105995,2.4318619,17.857363,-0.709519,71.523544,1
116.99999,28.0,0.26012343,3.3571398,0.25636846,3.1331031,529.85736,459.29047,135.52354,1
72.99999,-5.9999986,0.15304756,2.8508499,-0.1252043,2.2882695,81.85736,5.790481,71.523544,1
15168.0,-1180.0,0.115215056,2.3479197,-0.2933618,2.579318,17.857363,-25.709518,71.523544,1
24115.0,1511.0,0.13670115,2.20236,-0.17569393,2.3068628,17.857363,1.290481,71.523544,1
23985.998,-334.0,0.48934406,2.2581604,-0.052610077,2.1588845,17.857363,-2.709519,71.523544,1
18293.0,-5981.0,0.11318237,1.5633333,-0.037868682,1.5931853,17.857363,-6.959519,71.523544,1
23600.0,-1385.0,0.12028582,2.5361335,0.05675223,2.3797202,17.857363,1.040481,71.523544,1
251.0,-39.0,0.081824794,0.83144265,-0.15708151,0.774702,273.85736,18.540482,199.52354,1
9660.0,-1896.0,0.2676542,0.13997917,0.083605915,0.3721046,17.857363,23.040482,71.523544,1
20425.0,-3591.0,0.093462646,2.4618762,0.07196797,2.3423924,17.857363,3.040481,71.523544,1
19871.0,-2628.0,0.114927575,2.725815,-0.027952421,2.25848,17.857363,5.040481,71.523544,1
18211.0,3600.9998,0.18677145,2.2547338,-0.04842516,2.3447733,17.857363,12.540481,71.523544,1
20493.0,4378.0,0.11905947,2.2483795,0.3113178,2.2070327,17.857363,1.290481,71.523544,1
18641.0,-778.0,0.16810755,2.6220896,-0.12810335,2.3637552,17.857363,2.540481,71.523544,1
21943.0,2419.0,0.06450612,2.6824167,-0.06093598,2.6271887,17.857363,-2.709519,71.523544,1
20831.0,-3649.0002,0.108738415,2.4732773,0.21897541,2.2886558,17.857363,6.040481,71.523544,1
24953.998,603.0,0.21455024,1.9265978,-0.04785365,1.9499286,17.857363,3.040481,71.523544,1
13720.0,495.0,0.12293465,0.53866464,-0.0160071,0.712738,17.857363,11.540481,71.523544,1
19718.0,-5436.0,0.10446773,2.6022065,0.02890336,2.6209354,17.857363,0.790481,71.523544,1
26185.0,17100.0,0.33299994,0.012870113,-0.014551111,0.026248384,17.857363,3.040481,71.523544,1
15615.999,-1360.0,0.1101535,1.1809294,-0.538662,1.5346588,17.857363,-7.709519,71.523544,1
14194.0,-3715.0,0.14794727,2.786602,0.07446174,2.6838274,17.857363,1.040481,71.523544,1
19523.0,-1533.0,0.100411266,1.9786155,-0.022627182,2.0482044,17.857363,6.040481,71.523544,1
5878.0,-3947.0,0.2881501,2.2102783,-0.06133797,2.2641525,17.857363,10.790481,71.523544,1
14550.0,-2957.0,0.22498102,1.9110792,-0.1622747,2.3891988,17.857363,4.540481,71.523544,1
13877.0,-2469.0002,0.13286917,2.0119135,0.14822549,1.9312752,17.857363,5.290481,71.523544,1
11690.0,572.0,0.18057805,1.7678297,-0.27775303,2.0337582,17.857363,-9.959519,71.523544,1
19839.0,2378.0,0.16500986,1.8085372,0.16181085,1.6625055,17.857363,-11.459519,71.523544,1
21369.0,1961.0001,0.14429638,2.22241,-0.05775298,2.0078378,17.857363,2.290481,71.523544,1
842.0,1619.0076,1.65632,-17.765112,-1.1797512,-16.721977,3708520000.0,-366948670.0,3706858800.0,1
27131.0,-1301.0,0.06637562,2.756525,-0.027580157,2.752665,17.857363,-5.209519,71.523544,1
15431.999,-1900.0,0.07049689,2.420708,0.055514533,2.361701,17.857363,-5.209519,71.523544,1
14399.0,1930.0001,0.06618363,2.6273406,0.36091903,2.5488749,17.857363,10.290481,71.523544,1
765.0,-411.0,0.25653768,3.1234179,0.33861068,2.981226,721.85736,-0.709519,647.52356,1
19961.0,1432.0,0.112763554,2.7681491,-0.017738845,2.753276,17.857363,-9.959519,71.523544,1
18045.0,-623.00006,0.061275322,1.5853994,-0.05308965,1.6198758,17.857363,5.790481,71.523544,1
17974.0,-5602.0,0.12646969,2.17999,0.015832398,2.2860317,17.857363,-6.959519,71.523544,1
14221.0,-3207.0,0.12292426,2.2533395,-0.078197666,2.4032936,17.857363,2.040481,71.523544,1
9396.0,-1113.9999,0.2518191,1.3912127,0.08544286,1.6016177,17.857363,-9.709519,71.523544,1
20957.0,1044.0,0.14797099,0.91851646,-0.07998011,1.0283879,17.857363,10.290481,71.523544,1
17893.0,-1763.9999,0.16505173,2.3224375,-0.114766754,2.3281016,17.857363,11.290481,71.523544,1
21979.0,1434.0001,0.098697096,1.9725215,-0.019783203,1.9887389,17.857363,0.540481,-56.476456,1
12504.0,554.0,0.052698873,2.5453374,-0.123136796,2.5882006,17.857363,-0.959519,71.523544,1
22609.0,1551.0,0.055529945,2.6218736,0.0069277766,2.507516,17.857363,11.790481,71.523544,1
21790.0,-888.0,0.068467654,2.752011,0.18562964,2.6864223,17.857363,-6.209519,71.523544,1
21996.0,2163.0,0.08160617,2.4775321,0.08961171,2.3371258,17.857363,-19.209518,71.523544,1
22689.0,-2719.0,0.12396908,2.483322,0.049091656,2.4672794,17.857363,1.040481,71.523544,1
2429.0,-2846.0002,0.53972834,0.84331876,0.4806388,0.27329725,145.85736,58.04048,71.523544,1
27218.998,7384.9995,0.18237859,0.019926826,0.006444597,0.018591333,17.857363,0.790481,71.523544,1
17727.0,1450.0001,0.1436368,2.3035176,0.0058170543,2.212957,17.857363,2.540481,-56.476456,1
23687.0,2435.0,0.701116,2.4697492,0.20683111,2.5894866,17.857363,1.790481,199.52354,1
8701.0,32.0,0.32795155,2.3256204,0.24654348,2.4652166,17.857363,11.290481,71.523544,1
24920.0,1849.0,0.10105073,1.5936115,-0.004304498,1.9715189,17.857363,3.790481,71.523544,1
15212.0,-2920.0,0.13779594,2.4942992,-0.08853014,2.6700115,17.857363,-0.709519,71.523544,1
11477.0,-7433.0,0.27952427,2.324795,-0.27659044,2.4556718,17.857363,7.290481,71.523544,1
20791.0,2355.0,0.1753911,1.600992,0.0634282,1.4155887,17.857363,-0.709519,71.523544,1
11983.0,-742.00006,0.03564193,2.6071866,-0.101669535,2.532672,17.857363,2.290481,71.523544,1
12181.0,267.0,0.15880798,1.4443624,0.1128076,1.3934225,17.857363,15.290481,71.523544,1
357.0,69.0,0.5468055,0.73748714,0.25433278,0.34902805,81.85736,84.54048,71.523544,1
11749.0,-4707.0,0.1903385,1.6326907,-0.0032326148,1.6166953,17.857363,0.040480983,71.523544,1
26053.0,99.0,0.12134013,2.5253532,-0.072191454,2.6125169,17.857363,-0.709519,71.523544,1
21937.0,195.00002,0.10478518,2.208883,-0.05736933,2.3334637,17.857363,-2.959519,71.523544,1
92.99999,25.0,0.22781461,2.829075,0.44152448,2.2537713,81.85736,-1.709519,71.523544,1
3776.5525,325.0,1.0233649,-18.193924,-4.0654497,-17.49225,3708520400.0,366948860.0,3706859500.0,1
13.999994,-12.999998,0.4631481,1.3787835,-0.4783695,1.4528259,81.85736,4.040481,71.523544,1
21540.0,3480.0,0.18803096,2.0753095,-0.067019716,2.1385975,17.857363,-27.959518,71.523544,1
23098.0,2361.9998,0.22863527,2.3734825,0.12259446,2.3432126,17.857363,-6.709519,71.523544,1
20518.0,2380.9998,0.079593495,2.0755131,-0.24653167,2.2699537,17.857363,4.290481,71.523544,1
17602.0,-370.0,0.1527827,2.3126638,0.08811988,2.216886,17.857363,1.540481,71.523544,1
24345.998,1098.0001,0.050277084,1.512778,-0.015550572,1.5224255,17.857363,5.540481,71.523544,1
15518.999,4647.9995,0.36707214,2.7054107,0.19476528,2.4461231,17.857363,4.040481,71.523544,1
24119.0,-247.00002,0.28305644,2.430331,-0.1220656,2.2845097,17.857363,0.540481,71.523544,1
20304.0,3247.0,0.17874146,2.4971778,-0.10848596,2.4135127,17.857363,33.54048,71.523544,1
21232.0,-1647.0,0.053278077,2.3184965,-0.03438515,2.2729268,17.857363,-1.459519,71.523544,1
14230.0,-109.0,0.15737416,2.3184988,0.027164353,2.1753445,17.857363,1.540481,71.523544,1
24383.0,4110.0,0.32824436,0.018412868,-0.0019821783,0.023781706,17.857363,-0.959519,-56.476456,1
14010.0,-773.0,0.05025083,2.0086596,0.42979872,1.8758315,17.857363,7.540481,71.523544,1
17367.0,524.0,0.14239916,2.6388524,0.15526675,2.569375,17.857363,18.790482,71.523544,1
575.0,-91.0,0.58759445,0.12558107,-0.036749158,0.909913,81.85736,-24.709518,135.52354,1
91.99999,-41.000004,0.30834863,4.0921426,-0.15235402,3.6603966,337.85736,84.04048,391.52356,1
22739.0,-904.0,0.06876535,0.014330666,-0.006138395,0.020738054,17.857363,-0.959519,-56.476456,1
19923.0,-1075.0,0.06609953,1.0277903,0.010184462,1.2525643,17.857363,0.790481,71.523544,1
15160.999,117.0,0.080159634,1.5837066,0.01807851,1.604638,17.857363,16.540482,71.523544,1
19234.0,25.0,0.08349907,2.2907946,0.11759058,2.1910453,17.857363,5.540481,71.523544,1
11359.0,501.0,0.1092508,2.9695249,0.20034795,2.7855475,17.857363,-74.70952,71.523544,1
20.999994,-14.000002,0.26465043,3.916127,0.91366005,3.5523798,81.85736,-3.209519,71.523544,1
12345.0,-852.0,0.0720431,2.5972908,0.31496683,2.4929872,81.85736,23.540482,71.523544,1
488.0,-95.0,0.28258333,0.52167207,-0.03691777,0.7023296,273.85736,-126.20952,327.52356,1
10860.0,-10601.0,0.29828927,1.6723607,-0.30509382,1.7943066,17.857363,1.790481,71.523544,1
38.999996,-74.99999,0.40267283,2.9741466,-0.9593754,3.8022022,81.85736,-654.95953,391.52356,1
23705.0,5102.9995,0.09282587,2.41691,-0.07964262,2.460266,17.857363,-1.459519,71.523544,1
16706.0,-1591.0,0.15082487,2.719691,0.28394297,2.4959593,17.857363,8.540481,71.523544,1
13356.0,2476.0,0.10514714,0.09991006,0.00089960394,0.0774893,81.85736,-0.959519,71.523544,1
20877.0,888.99994,0.11536498,2.6867821,0.025936797,2.6276622,17.857363,-3.709519,71.523544,1
24618.0,-562.0,0.097398184,2.230347,-0.22259854,2.322371,17.857363,-2.709519,71.523544,1
14892.0,-5399.0,0.21797083,1.5994351,-0.0049709803,1.3474478,17.857363,-3.709519,71.523544,1
167.0,51.0,0.3540514,3.715913,0.40447274,3.465287,529.85736,181.29048,327.52356,1
461.0,-40.000004,1.3260921,4.2114086,-0.40054283,2.9630775,785.85736,255.79048,391.52356,1
23439.0,2257.0,0.1822823,2.6551163,0.13107489,2.3277674,17.857363,-3.709519,71.523544,1
340.0,-154.0,0.32279345,0.4802635,-0.20154712,0.70194954,145.85736,-25.209518,199.52354,1
19739.0,675.99994,0.044413008,0.017114917,-0.005692558,0.021778513,17.857363,4.540481,71.523544,1
26114.998,6227.0,0.26663643,2.2553284,0.08543421,2.186503,17.857363,0.040480983,71.523544,1
758.0,162.0,0.353394,1.1314752,0.23626587,0.85760254,593.85736,261.79047,327.52356,1
22673.0,-1043.0,0.09525945,2.206169,-0.3361769,2.4132786,17.857363,1.790481,71.523544,1
17806.0,-4911.0005,0.12342005,1.8940723,-0.06850154,1.9432625,17.857363,-3.459519,71.523544,1
21649.0,-1156.0,0.14574838,2.196984,-0.010575529,2.06635,17.857363,-5.959519,71.523544,1
15356.999,127.00001,0.056464043,2.3526614,-0.106854804,2.4690075,81.85736,-11.709519,71.523544,1
17822.0,-3275.0,0.1965286,2.0924103,-0.08385342,2.2381287,17.857363,-14.459519,71.523544,1
23127.0,1020.0,0.18280102,0.027694026,-0.00015068581,0.035812784,17.857363,6.790481,71.523544,1
15236.999,2783.0,0.21637751,2.6620605,0.077895574,2.6406054,17.857363,8.040481,71.523544,1
16722.0,697.0,0.07028723,1.4438207,0.41120526,1.2262634,17.857363,-8.959519,71.523544,1
26170.0,1774.0,0.1024211,0.019425193,0.0037606705,0.016465116,17.857363,-0.709519,71.523544,1
10674.0,1141.0,0.050945148,1.4849279,-0.17158963,1.697543,17.857363,9.790481,71.523544,1
415.0,2.9999998,0.47440672,4.5710883,0.010079809,4.613718,529.85736,-186.95952,647.52356,1
15164.999,-3183.0002,0.11922198,2.3066995,-0.36980173,2.6509304,17.857363,-1.459519,-56.476456,1
28804.0,-388.00003,0.039383635,0.013831417,-0.008084271,0.022099901,17.857363,1.540481,71.523544,1
2820.9995,1830.9924,1.9058231,-17.01411,0.2506299,-16.098906,3708519200.0,-366949060.0,3706859000.0,1
351.0,-83.0,0.148732,1.3308537,0.12971674,1.0193065,849.85736,308.29047,775.52356,1
21704.0,3654.0,0.08463215,2.596122,-0.17054042,2.5890532,17.857363,-32.20952,71.523544,1
21064.0,1850.0,0.24390455,2.3168714,0.0039987075,2.5445209,17.857363,1.040481,71.523544,1
597.0,43.0,0.19751349,0.35780838,-0.0004014444,0.3477444,145.85736,26.790482,135.52354,1
19756.0,2005.0001,0.09837697,0.015158932,-0.005086228,0.019968916,17.857363,1.540481,71.523544,1
625.0,-120.0,0.09095735,1.5211976,0.025202334,1.5417942,17.857363,-31.209518,71.523544,1
20775.0,556.0,0.24190909,2.005791,-0.2631812,2.264852,17.857363,1.540481,71.523544,1
16774.0,-3599.0002,0.082410894,2.6465209,-0.03821128,2.6189122,17.857363,-0.45951903,71.523544,1
138.0,60.0,0.24855848,3.7742302,0.1445454,3.8563528,273.85736,-265.95953,327.52356,1
23663.0,1837.0001,0.106816284,0.016354838,0.009273709,0.011346746,17.857363,-0.45951903,-56.476456,1
213.0,79.0,0.16720606,3.0288901,-0.15753947,2.990337,785.85736,316.54047,775.52356,1
31.999994,6.9999995,0.29277152,2.5530074,0.17032424,2.2095032,81.85736,12.290481,199.52354,1
8814.0,-659.0,0.15639979,2.3199208,-0.11082708,2.406828,81.85736,28.540482,71.523544,1
9882.0,-1345.0,0.118741065,0.18901186,-0.037793558,0.15583794,17.857363,3.040481,71.523544,1
583.0,261.0,0.27627906,0.55858976,-0.57889646,0.71154064,337.85736,-146.45952,199.52354,1
13976.0,-304.00003,0.15440252,0.015217583,0.00855787,0.011347223,17.857363,-1.209519,-56.476456,1
7560.0,-1132.0,0.33970934,1.819318,-0.40936232,2.2425413,17.857363,-13.709519,71.523544,1
20637.0,1342.0,0.075836405,2.139621,0.0056860396,2.016035,17.857363,-3.209519,71.523544,1
15802.0,-2011.9999,0.17526916,1.27899,-0.12100921,1.3769368,17.857363,-2.959519,71.523544,1
21890.0,-2235.0,0.061425626,0.02162532,0.004941912,0.02484982,17.857363,-0.45951903,71.523544,1
15047.999,-378.00003,0.17765535,0.9979585,-0.025449328,1.0503892,81.85736,46.79048,71.523544,1
15134.999,-3907.0002,0.12051856,2.0850189,0.029967077,1.9175647,17.857363,2.790481,71.523544,1
12869.0,-1444.0,0.1384873,2.6144383,0.16863994,2.5391111,81.85736,2.540481,71.523544,1
